ID,ActMode,EpNum,Date,Time,Act,Sleep,Down,IntCustom,Bad,Event,Light,LifeMeasure,OffWrist,PIM
unknown,ZCM,546,6/19/2024,19:42:00,0,1,0,0,0,0,8.073171,0,0,0
unknown,ZCM,547,6/19/2024,19:43:00,0,1,0,0,0,0,7.780488,0,0,0
unknown,ZCM,548,6/19/2024,19:44:00,0,1,0,0,0,0,7.390244,0,0,0
unknown,ZCM,549,6/19/2024,19:45:00,0,1,0,0,0,0,7.097561,0,0,0
unknown,ZCM,550,6/19/2024,19:46:00,0,1,0,0,0,0,6.707317,0,0,0
unknown,ZCM,551,6/19/2024,19:47:00,0,1,0,0,0,0,6.317073,0,0,0
unknown,ZCM,552,6/19/2024,19:48:00,0,1,0,0,0,0,6.02439,0,0,0
unknown,ZCM,553,6/19/2024,19:49:00,0,1,0,0,0,0,5.634146,0,0,0
unknown,ZCM,554,6/19/2024,19:50:00,0,1,0,0,0,0,5.341464,0,0,0
unknown,ZCM,555,6/19/2024,19:51:00,0,1,0,0,0,0,5.04878,0,0,0
unknown,ZCM,556,6/19/2024,19:52:00,0,1,0,0,0,0,4.756098,0,0,0
unknown,ZCM,557,6/19/2024,19:53:00,0,1,0,0,0,0,4.463415,0,0,0
unknown,ZCM,558,6/19/2024,19:54:00,0,1,0,0,0,0,4.170732,0,0,0
unknown,ZCM,559,6/19/2024,19:55:00,0,1,0,0,0,0,3.878049,0,0,0
unknown,ZCM,560,6/19/2024,19:56:00,0,1,0,0,0,0,3.585366,0,0,0
unknown,ZCM,561,6/19/2024,19:57:00,0,1,0,0,0,0,3.390244,0,0,0
unknown,ZCM,562,6/19/2024,19:58:00,0,1,0,0,0,0,3.097561,0,0,0
unknown,ZCM,563,6/19/2024,19:59:00,0,1,0,0,0,0,2.927273,0,0,0
unknown,ZCM,564,6/19/2024,20:00:00,2,1,0,0,0,0,2.818182,0,0,0.7222222
unknown,ZCM,565,6/19/2024,20:01:00,0,1,0,0,0,0,2.709091,0,0,0
unknown,ZCM,566,6/19/2024,20:02:00,0,1,0,0,0,0,2.6,0,0,0
unknown,ZCM,567,6/19/2024,20:03:00,0,1,0,0,0,0,2.527273,0,0,0
unknown,ZCM,568,6/19/2024,20:04:00,0,1,0,0,0,0,2.418182,0,0,0
unknown,ZCM,569,6/19/2024,20:05:00,0,1,0,0,0,0,2.309091,0,0,0
unknown,ZCM,570,6/19/2024,20:06:00,0,1,0,0,0,0,2.236364,0,0,0
unknown,ZCM,571,6/19/2024,20:07:00,0,1,0,0,0,0,2.163636,0,0,0
unknown,ZCM,572,6/19/2024,20:08:00,0,1,0,0,0,0,2.054545,0,0,0
unknown,ZCM,573,6/19/2024,20:09:00,0,1,0,0,0,0,1.981818,0,0,0
unknown,ZCM,574,6/19/2024,20:10:00,0,1,0,0,0,0,1.909091,0,0,0
unknown,ZCM,575,6/19/2024,20:11:00,0,1,0,0,0,0,1.836364,0,0,0
unknown,ZCM,576,6/19/2024,20:12:00,0,1,0,0,0,0,1.727273,0,0,0
unknown,ZCM,577,6/19/2024,20:13:00,0,1,0,0,0,0,1.654545,0,0,0
unknown,ZCM,578,6/19/2024,20:14:00,0,1,0,0,0,0,1.581818,0,0,0
unknown,ZCM,579,6/19/2024,20:15:00,0,1,0,0,0,0,1.545455,0,0,0
unknown,ZCM,580,6/19/2024,20:16:00,0,1,0,0,0,0,1.472727,0,0,0
unknown,ZCM,581,6/19/2024,20:17:00,0,1,0,0,0,0,1.4,0,0,0
unknown,ZCM,582,6/19/2024,20:18:00,0,1,0,0,0,0,1.363636,0,0,0
unknown,ZCM,583,6/19/2024,20:19:00,0,1,0,0,0,0,1.290909,0,0,0
unknown,ZCM,584,6/19/2024,20:20:00,0,1,0,0,0,0,1.254545,0,0,0
unknown,ZCM,585,6/19/2024,20:21:00,0,1,0,0,0,0,1.181818,0,0,0
unknown,ZCM,586,6/19/2024,20:22:00,0,1,0,0,0,0,1.181818,0,0,0
unknown,ZCM,587,6/19/2024,20:23:00,0,1,0,0,0,0,1.145455,0,0,0
unknown,ZCM,588,6/19/2024,20:24:00,0,1,0,0,0,0,1.109091,0,0,0
unknown,ZCM,589,6/19/2024,20:25:00,0,1,0,0,0,0,1.072727,0,0,0
unknown,ZCM,590,6/19/2024,20:26:00,0,1,0,0,0,0,1.072727,0,0,0
unknown,ZCM,591,6/19/2024,20:27:00,0,1,0,0,0,0,1.036364,0,0,0
unknown,ZCM,592,6/19/2024,20:28:00,0,1,0,0,0,0,1.036364,0,0,0
unknown,ZCM,593,6/19/2024,20:29:00,0,1,0,0,0,0,1,0,0,0
unknown,ZCM,594,6/19/2024,20:30:00,0,1,0,0,0,0,0.8571429,0,0,0
unknown,ZCM,595,6/19/2024,20:31:00,0,1,0,0,0,0,0.8571429,0,0,0
unknown,ZCM,596,6/19/2024,20:32:00,0,1,0,0,0,0,0.8571429,0,0,0
unknown,ZCM,597,6/19/2024,20:33:00,0,1,0,0,0,0,0.7142857,0,0,0
unknown,ZCM,598,6/19/2024,20:34:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,599,6/19/2024,20:35:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,600,6/19/2024,20:36:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,601,6/19/2024,20:37:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,602,6/19/2024,20:38:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,603,6/19/2024,20:39:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,604,6/19/2024,20:40:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,605,6/19/2024,20:41:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,606,6/19/2024,20:42:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,607,6/19/2024,20:43:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,608,6/19/2024,20:44:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,609,6/19/2024,20:45:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,610,6/19/2024,20:46:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,611,6/19/2024,20:47:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,612,6/19/2024,20:48:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,613,6/19/2024,20:49:00,0,1,0,0,0,0,0.5714286,0,0,0
unknown,ZCM,614,6/19/2024,20:50:00,0,1,0,0,0,0,1.036364,0,0,0
unknown,ZCM,615,6/19/2024,20:51:00,0,1,0,0,0,0,2.090909,0,0,0
unknown,ZCM,616,6/19/2024,20:52:00,0,1,0,0,0,0,2.127273,0,0,0
unknown,ZCM,617,6/19/2024,20:53:00,0,1,0,0,0,0,2.127273,0,0,0
unknown,ZCM,618,6/19/2024,20:54:00,0,1,0,0,0,0,2.127273,0,0,0
unknown,ZCM,619,6/19/2024,20:55:00,0,1,0,0,0,0,2.054545,0,0,0
unknown,ZCM,620,6/19/2024,20:56:00,0,1,0,0,0,0,2.018182,0,0,0
unknown,ZCM,621,6/19/2024,20:57:00,0,1,0,0,0,0,1.945455,0,0,0
unknown,ZCM,622,6/19/2024,20:58:00,0,1,0,0,0,0,1.909091,0,0,0
unknown,ZCM,623,6/19/2024,20:59:00,0,1,0,0,0,0,1.909091,0,0,0
unknown,ZCM,624,6/19/2024,21:00:00,0,1,0,0,0,0,1.872727,0,0,0
unknown,ZCM,625,6/19/2024,21:01:00,0,1,0,0,0,0,1.872727,0,0,0
unknown,ZCM,626,6/19/2024,21:02:00,0,1,0,0,0,0,1.872727,0,0,0
unknown,ZCM,627,6/19/2024,21:03:00,0,1,0,0,0,0,1.836364,0,0,0
unknown,ZCM,628,6/19/2024,21:04:00,0,1,0,0,0,0,1.836364,0,0,0
unknown,ZCM,629,6/19/2024,21:05:00,0,1,0,0,0,0,1.836364,0,0,0
unknown,ZCM,630,6/19/2024,21:06:00,0,1,0,0,0,0,1.836364,0,0,0
unknown,ZCM,631,6/19/2024,21:07:00,0,1,0,0,0,0,1.836364,0,0,0
unknown,ZCM,632,6/19/2024,21:08:00,0,1,0,0,0,0,1.836364,0,0,0
unknown,ZCM,633,6/19/2024,21:09:00,8,0,0,0,0,0,103.2653,0,0,2.444444
unknown,ZCM,634,6/19/2024,21:10:00,16,0,0,0,0,0,218.7968,10000,0,2.555556
unknown,ZCM,635,6/19/2024,21:11:00,108,0,0,0,0,0,186.558,10000,0,2583
unknown,ZCM,636,6/19/2024,21:12:00,341,0,0,0,0,0,85.13675,10000,0,10154.22
unknown,ZCM,637,6/19/2024,21:13:00,295,0,0,0,0,0,36.6087,10000,0,8607
unknown,ZCM,638,6/19/2024,21:14:00,306,0,0,0,0,0,47.25424,10000,0,11036.56
unknown,ZCM,639,6/19/2024,21:15:00,296,0,0,0,0,0,57.27885,10000,0,10133.61
unknown,ZCM,640,6/19/2024,21:16:00,324,0,0,0,0,0,37.13044,10000,0,11410.33
unknown,ZCM,641,6/19/2024,21:17:00,308,0,0,0,0,0,16.41667,10000,0,16687.5
unknown,ZCM,642,6/19/2024,21:18:00,305,0,0,0,0,0,59.70192,10000,0,14780.11
unknown,ZCM,643,6/19/2024,21:19:00,278,0,0,0,0,0,3.390244,10000,0,8279.556
unknown,ZCM,644,6/19/2024,21:20:00,298,0,0,0,0,0,34.08696,10000,0,15621.17
unknown,ZCM,645,6/19/2024,21:21:00,304,0,0,0,0,0,99.03615,10000,0,11389.67
unknown,ZCM,646,6/19/2024,21:22:00,288,0,0,0,0,0,22.89655,10000,0,8658.389
unknown,ZCM,647,6/19/2024,21:23:00,279,0,0,0,0,0,1.836364,10000,0,9350.389
unknown,ZCM,648,6/19/2024,21:24:00,305,0,0,0,0,0,23.65517,10000,0,11800.17
unknown,ZCM,649,6/19/2024,21:25:00,292,0,0,0,0,0,20.16667,10000,0,8269.944
unknown,ZCM,650,6/19/2024,21:26:00,291,0,0,0,0,0,28.58621,10000,0,12222.5
unknown,ZCM,651,6/19/2024,21:27:00,288,0,0,0,0,0,24.7931,10000,0,10917.78
unknown,ZCM,652,6/19/2024,21:28:00,283,0,0,0,0,0,22.7069,10000,0,7525.5
unknown,ZCM,653,6/19/2024,21:29:00,300,0,0,0,0,0,93.15662,10000,0,7574.778
unknown,ZCM,654,6/19/2024,21:30:00,304,0,0,0,0,0,68.12963,10000,0,10572.5
unknown,ZCM,655,6/19/2024,21:31:00,323,0,0,0,0,0,81.75214,10000,0,15664.89
unknown,ZCM,656,6/19/2024,21:32:00,311,0,0,0,0,0,48.86441,10000,0,14731.06
unknown,ZCM,657,6/19/2024,21:33:00,307,0,0,0,0,0,69.7037,10000,0,8589.277
unknown,ZCM,658,6/19/2024,21:34:00,285,0,0,0,0,0,60.22115,10000,0,11468.72
unknown,ZCM,659,6/19/2024,21:35:00,286,0,0,0,0,0,38.95652,10000,0,2397.667
unknown,ZCM,660,6/19/2024,21:36:00,274,0,0,0,0,0,40.43478,10000,0,779.3889
unknown,ZCM,661,6/19/2024,21:37:00,289,0,0,0,0,0,27.73276,10000,0,6339.222
unknown,ZCM,662,6/19/2024,21:38:00,214,0,0,0,0,0,9.731708,10000,0,1196.556
unknown,ZCM,663,6/19/2024,21:39:00,161,0,0,0,0,0,5.731707,10000,0,736.2778
unknown,ZCM,664,6/19/2024,21:40:00,233,0,0,0,0,0,14.75,10000,0,956.1667
unknown,ZCM,665,6/19/2024,21:41:00,208,0,0,0,0,0,2.781818,10000,0,359.7778
unknown,ZCM,666,6/19/2024,21:42:00,203,0,0,0,0,0,31.43103,10000,0,743.7222
unknown,ZCM,667,6/19/2024,21:43:00,218,0,0,0,0,0,11.16667,10000,0,1250.111
unknown,ZCM,668,6/19/2024,21:44:00,227,0,0,0,0,0,13.08333,10000,0,2925.444
unknown,ZCM,669,6/19/2024,21:45:00,238,0,0,0,0,0,56.41346,10000,0,3097.722
unknown,ZCM,670,6/19/2024,21:46:00,146,0,0,0,0,0,7.97561,10000,0,171.2778
unknown,ZCM,671,6/19/2024,21:47:00,184,0,0,0,0,0,7.97561,10000,0,686.4445
unknown,ZCM,672,6/19/2024,21:48:00,257,0,0,0,0,0,26.21552,10000,0,686.3889
unknown,ZCM,673,6/19/2024,21:49:00,257,0,0,0,0,0,27.44828,10000,0,989.5555
unknown,ZCM,674,6/19/2024,21:50:00,180,0,0,0,0,0,24.12931,10000,0,1041.778
unknown,ZCM,675,6/19/2024,21:51:00,251,0,0,0,0,0,20.58333,10000,0,950.4445
unknown,ZCM,676,6/19/2024,21:52:00,189,0,0,0,0,0,7.390244,10000,0,381.8889
unknown,ZCM,677,6/19/2024,21:53:00,224,0,0,0,0,0,16.25,10000,0,870.1111
unknown,ZCM,678,6/19/2024,21:54:00,289,0,0,0,0,0,25.26724,10000,0,1152.556
unknown,ZCM,679,6/19/2024,21:55:00,179,0,0,0,0,0,15.33333,10000,0,545.0555
unknown,ZCM,680,6/19/2024,21:56:00,199,0,0,0,0,0,7.97561,10000,0,566.6667
unknown,ZCM,681,6/19/2024,21:57:00,108,0,0,0,0,0,0.4285714,10000,0,70.5
unknown,ZCM,682,6/19/2024,21:58:00,21,0,0,0,0,0,0.4285714,10000,0,3.444444
unknown,ZCM,683,6/19/2024,21:59:00,138,0,0,0,0,0,0.4285714,10000,0,72.11111
unknown,ZCM,684,6/19/2024,22:00:00,192,0,0,0,0,0,0.5714286,10000,0,1337.167
unknown,ZCM,685,6/19/2024,22:01:00,222,0,0,0,0,0,1.290909,10000,0,1407.667
unknown,ZCM,686,6/19/2024,22:02:00,249,0,0,0,0,0,1.872727,10000,0,1669.944
unknown,ZCM,687,6/19/2024,22:03:00,251,0,0,0,0,0,6.707317,10000,0,3370.556
unknown,ZCM,688,6/19/2024,22:04:00,211,0,0,0,0,0,10.5122,10000,0,1653.556
unknown,ZCM,689,6/19/2024,22:05:00,173,0,0,0,0,0,9.146341,10000,0,1061.444
unknown,ZCM,690,6/19/2024,22:06:00,17,0,0,0,0,0,3.682927,10000,0,12.05556
unknown,ZCM,691,6/19/2024,22:07:00,57,0,0,0,0,0,3.487805,10000,0,14.38889
unknown,ZCM,692,6/19/2024,22:08:00,36,0,0,0,0,0,3.097561,10000,0,16.16667
unknown,ZCM,693,6/19/2024,22:09:00,105,0,0,0,0,0,3.292683,10000,0,854.3889
unknown,ZCM,694,6/19/2024,22:10:00,0,0,0,0,0,0,3,10000,0,0
unknown,ZCM,695,6/19/2024,22:11:00,75,0,0,0,0,0,3.390244,10000,0,564.6667
unknown,ZCM,696,6/19/2024,22:12:00,73,0,0,0,0,0,1.363636,10000,0,130.2222
unknown,ZCM,697,6/19/2024,22:13:00,150,0,0,0,0,0,2.309091,10000,0,1077.333
unknown,ZCM,698,6/19/2024,22:14:00,158,0,0,0,0,0,1.436364,10000,0,1667.778
unknown,ZCM,699,6/19/2024,22:15:00,100,0,0,0,0,0,1.145455,10000,0,288.5555
unknown,ZCM,700,6/19/2024,22:16:00,317,0,0,0,0,0,17.75,10000,0,14802.22
unknown,ZCM,701,6/19/2024,22:17:00,306,0,0,0,0,0,32.08696,10000,0,13638
unknown,ZCM,702,6/19/2024,22:18:00,293,0,0,0,0,0,67.66666,10000,0,15112.17
unknown,ZCM,703,6/19/2024,22:19:00,297,0,0,0,0,0,18.25,10000,0,12954.89
unknown,ZCM,704,6/19/2024,22:20:00,282,0,0,0,0,0,45.47458,10000,0,9581.333
unknown,ZCM,705,6/19/2024,22:21:00,291,0,0,0,0,0,25.55172,10000,0,15124.78
unknown,ZCM,706,6/19/2024,22:22:00,304,0,0,0,0,0,33.47826,10000,0,18829
unknown,ZCM,707,6/19/2024,22:23:00,276,0,0,0,0,0,44.79661,10000,0,9117.723
unknown,ZCM,708,6/19/2024,22:24:00,265,0,0,0,0,0,0.5714286,10000,0,8345.5
unknown,ZCM,709,6/19/2024,22:25:00,231,0,0,0,0,0,0.7142857,10000,0,4322.889
unknown,ZCM,710,6/19/2024,22:26:00,243,0,0,0,0,0,0.4285714,10000,0,5171.167
unknown,ZCM,711,6/19/2024,22:27:00,180,0,0,0,0,0,0.5714286,10000,0,1571.444
unknown,ZCM,712,6/19/2024,22:28:00,284,0,0,0,0,1,41.04348,10000,0,2556.667
unknown,ZCM,713,6/19/2024,22:29:00,265,0,0,0,0,0,0.5714286,10000,0,2000.944
unknown,ZCM,714,6/19/2024,22:30:00,224,0,0,0,0,0,0.5714286,10000,0,1103.5
unknown,ZCM,715,6/19/2024,22:31:00,69,0,0,0,0,0,0.5714286,10000,0,796.1111
unknown,ZCM,716,6/19/2024,22:32:00,4,0,1,0,0,0,0.5714286,10000,0,1.5
unknown,ZCM,717,6/19/2024,22:33:00,0,0,1,0,0,0,0.5714286,10000,0,0
unknown,ZCM,718,6/19/2024,22:34:00,2,0,1,0,0,0,0.5714286,10000,0,0.3888889
unknown,ZCM,719,6/19/2024,22:35:00,0,0,1,0,0,0,0.5714286,10000,0,0
unknown,ZCM,720,6/19/2024,22:36:00,0,1,1,0,0,0,0.5714286,10000,0,0
unknown,ZCM,721,6/19/2024,22:37:00,63,0,1,0,0,0,0.5714286,10000,0,414.8889
unknown,ZCM,722,6/19/2024,22:38:00,115,0,1,0,0,0,0.5714286,10000,0,813.5
unknown,ZCM,723,6/19/2024,22:39:00,100,0,1,0,0,0,0.5714286,10000,0,1515.722
unknown,ZCM,724,6/19/2024,22:40:00,0,0,1,0,0,0,0.5714286,10000,0,0
unknown,ZCM,725,6/19/2024,22:41:00,2,0,1,0,0,0,0.5714286,10000,0,0.5
unknown,ZCM,726,6/19/2024,22:42:00,157,0,1,0,0,0,0.5714286,10000,0,1209.778
unknown,ZCM,727,6/19/2024,22:43:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,728,6/19/2024,22:44:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,729,6/19/2024,22:45:00,6,1,1,1,0,0,0.5714286,10000,0,5.833333
unknown,ZCM,730,6/19/2024,22:46:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,731,6/19/2024,22:47:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,732,6/19/2024,22:48:00,20,1,1,1,0,0,0.5714286,10000,0,4.833333
unknown,ZCM,733,6/19/2024,22:49:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,734,6/19/2024,22:50:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,735,6/19/2024,22:51:00,142,0,1,1,0,0,0.5714286,10000,0,2929.944
unknown,ZCM,736,6/19/2024,22:52:00,288,0,1,1,0,0,7.780488,10000,0,20099.78
unknown,ZCM,737,6/19/2024,22:53:00,259,0,1,1,0,1,0.5714286,10000,0,10843.72
unknown,ZCM,738,6/19/2024,22:54:00,116,0,1,1,0,0,0.5714286,10000,0,1161.5
unknown,ZCM,739,6/19/2024,22:55:00,81,0,1,1,0,0,0.5714286,10000,0,911.2778
unknown,ZCM,740,6/19/2024,22:56:00,0,0,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,741,6/19/2024,22:57:00,22,0,1,1,0,0,0.5714286,10000,0,194.8889
unknown,ZCM,742,6/19/2024,22:58:00,17,0,1,1,0,0,0.5714286,10000,0,129.6111
unknown,ZCM,743,6/19/2024,22:59:00,24,0,1,1,0,0,0.5714286,10000,0,36.27778
unknown,ZCM,744,6/19/2024,23:00:00,47,1,1,1,0,0,0.5714286,10000,0,537.9445
unknown,ZCM,745,6/19/2024,23:01:00,139,0,1,1,0,0,0.5714286,10000,0,2344.556
unknown,ZCM,746,6/19/2024,23:02:00,11,1,1,1,0,0,0.5714286,10000,0,6.444445
unknown,ZCM,747,6/19/2024,23:03:00,2,1,1,1,0,0,0.5714286,10000,0,0.4444444
unknown,ZCM,748,6/19/2024,23:04:00,8,1,1,1,0,0,0.5714286,10000,0,2.888889
unknown,ZCM,749,6/19/2024,23:05:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,750,6/19/2024,23:06:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,751,6/19/2024,23:07:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,752,6/19/2024,23:08:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,753,6/19/2024,23:09:00,97,1,1,1,0,0,0.5714286,10000,0,2234.333
unknown,ZCM,754,6/19/2024,23:10:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,755,6/19/2024,23:11:00,28,1,1,1,0,0,0.5714286,10000,0,233.9444
unknown,ZCM,756,6/19/2024,23:12:00,2,1,1,1,0,0,0.5714286,10000,0,0.4444444
unknown,ZCM,757,6/19/2024,23:13:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,758,6/19/2024,23:14:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,759,6/19/2024,23:15:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,760,6/19/2024,23:16:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,761,6/19/2024,23:17:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,762,6/19/2024,23:18:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,763,6/19/2024,23:19:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,764,6/19/2024,23:20:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,765,6/19/2024,23:21:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,766,6/19/2024,23:22:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,767,6/19/2024,23:23:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,768,6/19/2024,23:24:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,769,6/19/2024,23:25:00,4,1,1,1,0,0,0.5714286,10000,0,1.611111
unknown,ZCM,770,6/19/2024,23:26:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,771,6/19/2024,23:27:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,772,6/19/2024,23:28:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,773,6/19/2024,23:29:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,774,6/19/2024,23:30:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,775,6/19/2024,23:31:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,776,6/19/2024,23:32:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,777,6/19/2024,23:33:00,8,1,1,1,0,0,0.5714286,10000,0,21.94444
unknown,ZCM,778,6/19/2024,23:34:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,779,6/19/2024,23:35:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,780,6/19/2024,23:36:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,781,6/19/2024,23:37:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,782,6/19/2024,23:38:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,783,6/19/2024,23:39:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,784,6/19/2024,23:40:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,785,6/19/2024,23:41:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,786,6/19/2024,23:42:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,787,6/19/2024,23:43:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,788,6/19/2024,23:44:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,789,6/19/2024,23:45:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,790,6/19/2024,23:46:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,791,6/19/2024,23:47:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,792,6/19/2024,23:48:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,793,6/19/2024,23:49:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,794,6/19/2024,23:50:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,795,6/19/2024,23:51:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,796,6/19/2024,23:52:00,4,1,1,1,0,0,0.5714286,10000,0,0.8888889
unknown,ZCM,797,6/19/2024,23:53:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,798,6/19/2024,23:54:00,166,0,1,1,0,0,0.5714286,10000,0,3701.278
unknown,ZCM,799,6/19/2024,23:55:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,800,6/19/2024,23:56:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,801,6/19/2024,23:57:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,802,6/19/2024,23:58:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,803,6/19/2024,23:59:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,804,6/20/2024,00:00:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,805,6/20/2024,00:01:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,806,6/20/2024,00:02:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,807,6/20/2024,00:03:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,808,6/20/2024,00:04:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,809,6/20/2024,00:05:00,10,1,1,1,0,0,0.5714286,10000,0,5
unknown,ZCM,810,6/20/2024,00:06:00,37,1,1,1,0,0,0.5714286,10000,0,49.5
unknown,ZCM,811,6/20/2024,00:07:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,812,6/20/2024,00:08:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,813,6/20/2024,00:09:00,2,1,1,1,0,0,0.5714286,10000,0,0.4444444
unknown,ZCM,814,6/20/2024,00:10:00,12,1,1,1,0,0,0.5714286,10000,0,4.333333
unknown,ZCM,815,6/20/2024,00:11:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,816,6/20/2024,00:12:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,817,6/20/2024,00:13:00,22,1,1,1,0,0,0.5714286,10000,0,42.83333
unknown,ZCM,818,6/20/2024,00:14:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,819,6/20/2024,00:15:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,820,6/20/2024,00:16:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,821,6/20/2024,00:17:00,42,1,1,1,0,0,0.5714286,10000,0,288.2222
unknown,ZCM,822,6/20/2024,00:18:00,137,0,1,1,0,0,0.5714286,10000,0,3881
unknown,ZCM,823,6/20/2024,00:19:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,824,6/20/2024,00:20:00,8,1,1,1,0,0,0.5714286,10000,0,5.444445
unknown,ZCM,825,6/20/2024,00:21:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,826,6/20/2024,00:22:00,0,1,1,1,0,0,0.5714286,10000,0,0
unknown,ZCM,827,6/20/2024,00:23:00,0,1,1,1,0,0,0.5714286,10000,0,0
